ID,StudyID,Sex,AgeAtScreen,Age_Bin,BodyWeight,BW_Bin,BW_zscore,FRC,Cg,Ettube,EC150,Raw_mean,Raw_std,Raw_min,Raw_max,Iaw_mean,Iaw_std,Iaw_min,Iaw_max,Rti_mean,Rti_std,Rti_min,Rti_max,Iti_mean,Iti_std,Iti_min,Iti_max,Cti_mean,Cti_std,Cti_min,Cti_max,Eti,ResNorm_mean,ResNorm_std,ResNorm_min,ResNorm_max,gest_nanCount_PM,gest_nanCount_O3,gest_nanCount_NO2,gest_nanCount_Temp,gest_countPMsensitive,gest_countPMunhealthy,gest_countO3sensitive,gest_countO3unhealthy,gest_countNO2sensitive,gest_countNO2unhealthy,gest_countTempsensitive,gest_countTempunhealthy,gest_avgPM,gest_avgO3,gest_avgNO2,gest_avgTemp,gest_AUCPM,gest_AUCO3,gest_AUCNO2,gest_AUCTemp,neonatal_nanCount_PM,neonatal_nanCount_O3,neonatal_nanCount_NO2,neonatal_nanCount_Temp,neonatal_countPMsensitive,neonatal_countPMunhealthy,neonatal_countO3sensitive,neonatal_countO3unhealthy,neonatal_countNO2sensitive,neonatal_countTempsensitive,neonatal_countTempunhealthy,neonatal_avgPM,neonatal_avgO3,neonatal_avgNO2,neonatal_avgTemp,neonatal_AUCPM,neonatal_AUCO3,neonatal_AUCNO2,neonatal_AUCTemp,infancy_nanCount_PM,infancy_nanCount_O3,infancy_nanCount_NO2,infancy_nanCount_Temp,infancy_countPMsensitive,infancy_countPMunhealthy,infancy_countO3sensitive,infancy_countO3unhealthy,infancy_countNO2sensitive,infancy_countNO2unhealthy,infancy_countTempsensitive,infancy_countTempunhealthy,infancy_avgPM,infancy_avgO3,infancy_avgNO2,infancy_avgTemp,infancy_AUCPM,infancy_AUCO3,infancy_AUCNO2,infancy_AUCTemp,postnatal_nanCount_PM,postnatal_nanCount_O3,postnatal_nanCount_NO2,postnatal_nanCount_Temp,postnatal_countPMsensitive,postnatal_countPMunhealthy,postnatal_countO3sensitive,postnatal_countO3unhealthy,postnatal_countNO2sensitive,postnatal_countNO2unhealthy,postnatal_countTempsensitive,postnatal_countTempunhealthy,postnatal_avgPM,postnatal_avgO3,postnatal_avgNO2,postnatal_avgTemp,postnatal_AUCPM,postnatal_AUCO3,postnatal_AUCNO2,postnatal_AUCTemp,postnatal_totalhours,PFTpre_7d_nanCount_PM,PFTpre_7d_nanCount_O3,PFTpre_7d_nanCount_NO2,PFTpre_7d_nanCount_Temp,PFTpre_7d_countPMsensitive,PFTpre_7d_countPMunhealthy,PFTpre_7d_countO3sensitive,PFTpre_7d_countO3unhealthy,PFTpre_7d_countNO2sensitive,PFTpre_7d_countNO2unhealthy,PFTpre_7d_countTempsensitive,PFTpre_7d_countTempunhealthy,PFTpre_7d_avgPM,PFTpre_7d_avgO3,PFTpre_7d_avgNO2,PFTpre_7d_avgTemp,PFTpre_7d_AUCPM,PFTpre_7d_AUCO3,PFTpre_7d_AUCNO2,PFTpre_7d_AUCTemp,PFTpre_30d_nanCount_PM,PFTpre_30d_nanCount_O3,PFTpre_30d_nanCount_NO2,PFTpre_30d_nanCount_Temp,PFTpre_30d_countPMsensitive,PFTpre_30d_countPMunhealthy,PFTpre_30d_countO3sensitive,PFTpre_30d_countO3unhealthy,PFTpre_30d_countNO2sensitive,PFTpre_30d_countNO2unhealthy,PFTpre_30d_countTempsensitive,PFTpre_30d_countTempunhealthy,PFTpre_30d_avgPM,PFTpre_30d_avgO3,PFTpre_30d_avgNO2,PFTpre_30d_avgTemp,PFTpre_30d_AUCPM,PFTpre_30d_AUCO3,PFTpre_30d_AUCNO2,PFTpre_30d_AUCTemp
D1019,B,M,777,2,3.56,4,0.0775172083523929,0.1601,0.0001653,4.0,0.443619,26.344910000000006,1.6039292042079387,24.4705,28.8599,0.22517699999999996,0.01943693794471409,0.20443,0.25936,7.384950000000001,0.7720129032456503,5.9078,8.5071,1.8594e-05,2.2555145586859876e-05,1e-05,8.1502e-05,0.00245826,0.00012836108963908553,0.00229,0.0026253,406.7917958230619,0.29154880034396624,0.009097689791866618,0.281801050694943,0.31270624018381643,369,212,186,60,460,38,35,4,228,2,0,0,7.58407572383074,0.0242302213923713,0.0051365298013245,52.5047577544219,27242.0,90.8390999999999,19.3904,204821.06,7,34,30,0,23,1,93,0,9,0,0,6.50980392156863,0.0377387190684134,0.00256859623733719,57.9161442441054,4648.0,25.9265,1.7749,41757.54,1211,922,1884,354,1188,160,450,9,274,0,414,34,9.10263543191801,0.0248225031605562,0.00466514536300146,62.5140132691557,62171.0,176.7114,28.7233,480545.22,1627,1650,2618,414,2639,501,1075,36,574,2,739,34,9.57507930912936,0.0271601917759868,0.00424713991641194,61.5415552508911,162987.0,461.6961,68.0858999999999,1122210.26,18649,7,20,20,0,13,0,16,0,0,0,0,0,9.18148148148148,0.032206711409396,0.00269261744966443,64.8313609467456,1487.4,4.7988,0.4012,10956.5,40,44,45,0,13,0,52,0,1,0,4,0,5.0417033773862,0.0322277695716396,0.00254881656804734,63.0373925104022,3433.4,21.8182,1.723,45449.96
9C5D4,B,M,775,2,3.37,3,-0.136563791431273,0.1475,0.0001522,4.0,11.719309,20.118719999999996,1.8948947703412626,18.1051,22.567,0.22094999999999998,0.026544061064158547,0.19438,0.25577,7.295179999999999,0.4659351809950488,6.6266,7.9519,0.0051185229,0.00432895774387473,1.0189e-05,0.010546,0.0033666600000000005,0.000564248602026526,0.0026173,0.0040873,297.03029114909134,0.08270110377473346,0.01000651556415273,0.06415965903238001,0.09753046176256307,369,212,186,60,460,38,35,4,228,2,0,0,7.58407572383074,0.0242302213923713,0.0051365298013245,52.5047577544219,27242.0,90.8390999999999,19.3904,204821.06,7,34,30,0,23,1,93,0,9,0,0,6.50980392156863,0.0377387190684134,0.00256859623733719,57.9161442441054,4648.0,25.9265,1.7749,41757.54,1211,922,1884,354,1225,161,450,9,274,0,414,34,9.33323572474378,0.0248225031605562,0.00466514536300146,62.5140132691557,63746.0,176.7114,28.7233,480545.22,1625,1642,2610,414,2767,513,1065,36,574,2,739,34,9.83694627709708,0.0271332802641665,0.00425243574510662,61.5377918293286,166992.0,460.1533,68.0006999999999,1119187.82,18601,5,14,14,0,12,0,15,0,0,0,4,0,8.21951219512195,0.0304335483870968,0.00346451612903226,68.3749112426036,1348.0,4.7172,0.537,11555.36,86,38,39,0,12,0,42,0,1,0,4,0,4.78267716535433,0.031384187408492,0.00264237536656892,62.7792510402219,3037.0,21.4354,1.8021,45263.84
AAC09,B,M,780,2,3.44,3,-0.0829746885789928,0.1521,0.000157,4.0,3.778649,23.08222,0.7450217532991155,21.4065,23.7097,0.26876,0.011164345032289169,0.24707,0.28012,7.37082,0.5134912501688805,6.6976,8.3563,3.2735e-05,4.2345598480440284e-05,1.0012e-05,0.0001167,0.0027458300000000003,7.083873783303725e-05,0.0026249,0.0028438,364.1886059952728,0.2802297614394488,0.007002537696710024,0.2705953721273109,0.2947018314019327,370,212,186,60,381,31,39,4,230,2,0,0,7.07179058758006,0.0242317417978127,0.00515311258278145,52.5487080235836,25394.8,90.8448,19.453,204992.51,6,34,30,0,23,1,95,0,6,0,0,6.51188811188811,0.0383797671033479,0.0024095513748191,57.4846879334258,4656.0,26.3669,1.665,41446.46,1213,922,1884,354,1224,161,444,9,274,0,414,34,9.30653192735794,0.0248243573535609,0.00465957446808511,62.4663678938468,63545.0,176.7246,28.689,480178.97,1626,1654,2623,414,2712,511,1092,36,573,2,739,34,9.68443404504241,0.027223653834886,0.00423510995154677,61.5485693996832,165555.4,464.6261,68.1767999999999,1126769.66,18721,2,14,15,0,1,0,31,0,2,0,0,0,5.60958083832335,0.036498064516129,0.00271753246753247,62.6308875739645,936.8,5.6572,0.4185,10584.62,8,44,45,0,14,0,73,0,3,0,4,0,5.48499298737728,0.0331740029542097,0.00257707100591716,63.9101803051318,3910.8,22.4588,1.7421,46079.24
6B8E0,B,M,780,2,3.41,3,-0.118649754994317,0.1501,0.0001549,4.0,3.363312,26.78066,0.730712103514251,25.9081,27.8755,0.251018,0.013133523518081508,0.2374,0.27186,6.39773,0.29154357421604515,5.8434,6.7622,0.0023110080000000002,0.0015958325382333966,2.485e-05,0.0041993,0.00275689,0.00014187716479014122,0.0025693,0.003023,362.727566206849,0.24153584081507593,0.012031897743640503,0.22910047060415945,0.2668990628741983,369,203,186,60,461,38,39,4,231,2,0,0,7.64949888641425,0.0242596061734965,0.00516320529801324,52.5323455524224,27477.0,91.1676,19.4911,204928.68,6,34,30,0,23,1,95,0,5,0,0,6.6013986013986,0.0388822416302766,0.00235151953690304,57.3094174757281,4720.0,26.7121,1.6249,41320.09,1217,922,1884,354,1220,161,444,9,274,0,414,34,9.26560668229777,0.0247557100716393,0.00466702939743381,62.4118602835957,63228.5,176.2359,28.7349,479759.97,1626,1655,2623,414,2764,513,1097,36,572,2,739,34,9.80443989470605,0.0272331477792101,0.00423095415579575,61.5567007155733,167606.9,464.7609,68.1098999999999,1126918.52,18721,0,9,9,0,1,0,26,0,2,0,0,0,4.57041420118343,0.034345625,0.002825,62.8130177514793,772.4,5.4953,0.452,10615.4,7,45,45,0,14,0,78,0,3,0,4,0,5.40812324929972,0.0337034023668639,0.00260340236686391,63.8814701803052,3861.4,22.7835,1.7599,46058.54
86AD2,B,M,766,2,3.69,4,0.297345144142451,0.169,0.0001744,4.0,8.441672,24.476239999999997,0.3000471933250202,24.0407,24.833,0.255097,0.008454043148432323,0.24447,0.26659,6.19397,0.3685721037553801,5.7281,6.7307,1.77513e-05,8.883149379583797e-06,1.0616e-05,4.1079e-05,0.0029116100000000002,0.00011702990548478529,0.0027578,0.0030838,343.4525915215293,0.3259409309990733,0.011900564419579223,0.3066667886645481,0.34311960429374166,373,181,189,60,463,37,48,0,210,2,0,0,7.7226867335563,0.0251784920634921,0.00486935312831389,52.0578261984106,27709.0,95.1747,18.3672,203077.58,4,39,35,0,10,0,119,0,6,0,0,6.37377963737796,0.0385538123167155,0.00248163265306123,59.1855755894591,4570.0,26.2937,1.7024,42672.8,1230,917,1879,354,1226,161,409,9,275,0,414,34,9.18440757598003,0.0245448624368332,0.0046815481986368,62.24572134773,62555.0,174.8576,28.8477,478482.86,1621,1640,2609,414,2726,417,1069,36,571,2,739,34,9.13519446432832,0.0270351627351448,0.00427901876267748,61.6171131267041,153142.4,452.7038,67.5057999999999,1107321.14,18385,2,14,15,0,1,0,31,0,2,0,0,0,5.60958083832335,0.036498064516129,0.00271753246753247,62.6308875739645,936.8,5.6572,0.4185,10584.62,8,44,45,0,14,0,73,0,3,0,4,0,4.29565217391304,0.0331740029542097,0.00257707100591716,63.9101803051318,3062.8,22.4588,1.7421,46079.24
2C493,B,M,755,2,3.6,4,0.255555926220127,0.1629,0.0001681,3.5,6.001812,27.77129,1.7341573211024806,26.1955,30.3085,0.268779,0.03598442454729545,0.23571,0.32181,6.526390000000001,0.3012544898697224,6.1287,6.9557,0.004836841000000001,0.0042103303813001295,1e-05,0.01003,0.00314793,0.0005499024601387656,0.0023505,0.0037398,317.6690714215373,0.07787134536451955,0.011581380391465577,0.0660141498803531,0.09605428448403829,373,181,189,60,463,37,70,0,192,2,0,0,7.79152731326644,0.0255593650793651,0.00476383881230116,52.0724993591386,27956.0,96.6144,17.9692,203134.82,4,45,35,0,7,0,101,0,8,9,0,6.02231520223152,0.0373551775147929,0.00243002915451895,60.9695145631068,4318.0,25.2521,1.667,43959.02,1231,912,1879,354,1196,160,417,9,270,0,405,34,9.03604992657856,0.0245732781596297,0.00467687439143135,62.0482424873163,61535.5,175.1829,28.8189,476964.84,1619,1622,2590,414,2713,511,1016,36,566,2,739,34,9.84368561386499,0.0268835687011334,0.00429971025690554,61.5952363472073,162440.5,443.552,66.7787999999999,1090666.85,18121,5,14,14,0,12,0,15,0,0,0,4,0,8.21951219512195,0.0304335483870968,0.00346451612903226,68.3749112426036,1348.0,4.7172,0.537,11555.36,86,38,39,0,12,0,42,0,1,0,4,0,4.78267716535433,0.031384187408492,0.00264237536656892,62.7792510402219,3037.0,21.4354,1.8021,45263.84
B8A0E,B,M,749,2,3.58,4,-0.334340409566092,0.1615,0.0001667,5.0,8.250118,15.895239999999998,0.15003171664684753,15.6426,16.1224,0.18160699999999996,0.005145783710961821,0.17332,0.1887,2.5777200000000002,0.12482592145330498,2.3778,2.7625,0.0006103332,0.0009881019913372416,1.0081e-05,0.0023783,0.00454419,0.00023750459855197186,0.0041977,0.0048472,220.06122103169102,0.07505899469646192,0.004048901977997069,0.06945533555051664,0.08059274248904985,154,184,188,60,455,37,123,0,174,2,0,0,7.59548200682952,0.0271230076780514,0.00449644844950967,51.665108946424,28916.0,102.4436,16.9651,201545.59,25,44,158,2,25,0,61,0,6,12,0,6.45114942528736,0.033319940915805,0.00221989342806394,65.0319888734353,4490.0,22.5576,1.2498,46758.0,1215,916,1824,352,1211,161,411,9,272,0,402,34,9.10298857310284,0.0246115649122807,0.00469348560398906,61.717549746391,62137.0,175.3574,29.1794,474546.24,1619,1620,2592,414,2737,512,997,36,566,2,739,34,9.9468394669275,0.0267291679403314,0.0043161650958726,61.7357592666401,162710.4,437.209,66.4041999999999,1084265.14,17977,0,9,9,0,1,0,26,0,2,0,0,0,4.57041420118343,0.034345625,0.002825,62.8130177514793,772.4,5.4953,0.452,10615.4,7,45,45,0,14,0,78,0,3,0,4,0,5.40812324929972,0.0337034023668639,0.00260340236686391,63.8814701803052,3861.4,22.7835,1.7599,46058.54
3AE79,B,M,695,2,3.11,3,0.028695800171552,0.1307,0.0001349,3.5,2.554906,34.49509,0.977632239932561,33.2804,36.0549,0.330244,0.01840110878301752,0.30954,0.35799,9.21227,0.71169416972617,7.991,9.8585,0.0010547831000000001,0.0016994591211723445,1e-05,0.0051794,0.0020906400000000004,5.657669720535713e-05,0.0019868,0.00216,478.32242758198436,0.09014234791588208,0.02910130977995702,0.06303637851370433,0.14119757968715682,156,188,201,60,384,31,182,0,141,0,10,0,7.32415243101183,0.0291708984892658,0.00392954787234043,53.2686849525763,27868.4,110.0618,14.7751,207801.14,328,48,138,2,9,0,51,0,7,28,0,3.34605597964377,0.0286206537890045,0.00349296740994854,67.5210292072323,1315.0,19.2617,2.0364,48547.62,915,902,1824,352,1216,161,404,9,265,0,376,34,8.99501824305361,0.0249686930942709,0.00469198970564581,61.4401846794122,64098.5,178.2515,29.1701,472413.58,1608,1538,2497,414,2686,512,860,36,557,2,725,34,10.1956810190407,0.026168038037377,0.00447460518894529,61.5194725517919,153679.5,396.2626,63.4677999999999,1000737.26,16681,9,8,9,0,0,0,0,0,0,0,0,0,2.3625,0.0299422360248447,0.002203125,59.6827218934911,378.0,4.8207,0.3525,10086.38,122,37,37,0,1,0,31,0,6,0,0,0,3.61769616026711,0.031883918128655,0.00289502923976608,56.2243550624133,2167.0,21.8086,1.9802,40537.76
50FBF,B,M,712,2,3.07,3,-0.119690198912704,0.1282,0.0001323,4.0,3.10734,25.14082,1.5670929964605032,23.2366,27.3884,0.24708899999999998,0.019205825186935113,0.22618,0.27293,6.7991399999999995,0.8540670923424122,5.3563,7.793,0.0008829053,0.0016509488086372938,1e-05,0.0050048,0.00252141,9.145904304963809e-05,0.0023431,0.0026485,396.6034877310711,0.07329352269103294,0.026060345497109654,0.048445335680368566,0.11395036359816982,159,189,270,62,358,31,182,0,137,0,10,0,6.86170436612309,0.0292077677624602,0.00393104849634246,53.46828930495,26088.2,110.1717,14.5095,208472.86,328,50,69,0,16,0,56,0,7,42,0,5.94656488549618,0.0281327868852459,0.0036090490797546,69.1915533980582,2337.0,18.8771,2.3531,49887.11,912,899,1824,352,1228,161,399,9,265,0,362,34,8.99845700659279,0.0250114253710445,0.00467632298536272,61.2920925998179,64150.0,178.6316,29.0727,471274.9,1610,1561,2452,412,2716,512,902,36,558,2,729,34,10.150526519801,0.0263431414219475,0.00441891097902575,61.6079264855789,157120.0,409.0563,64.6795999999999,1027435.39,17089,5,14,14,0,12,0,15,0,0,0,4,0,8.21951219512195,0.0304335483870968,0.00346451612903226,68.3749112426036,1348.0,4.7172,0.537,11555.36,86,38,39,0,12,0,42,0,1,0,4,0,4.78267716535433,0.031384187408492,0.00264237536656892,62.7792510402219,3037.0,21.4354,1.8021,45263.84
A0B83,B,M,707,2,3.68,4,0.635355536982378,0.1683,0.0001737,4.0,0.577034,20.81089,0.460944256571949,20.0381,21.3636,0.21417999999999998,0.008979399880962103,0.20415,0.22947,5.4488,0.39881743247311097,4.9703,6.1624,0.005663658899999999,0.004387240023372589,1.2385e-05,0.010974,0.0029273100000000002,0.00010099300800880556,0.0027436,0.003094,341.6105571326576,0.03798057742501545,0.009301715304585852,0.03142006807029287,0.05776490915719098,161,189,293,62,347,24,182,0,130,0,10,0,7.14973684210526,0.0292940880169671,0.0038765812431843,53.6102641703001,27169.0,110.4973,14.2193,209026.42,328,50,46,0,16,0,56,0,7,51,0,5.70483460559796,0.0280897168405365,0.00354266666666667,69.7885298196949,2242.0,18.8482,2.3913,50317.53,910,899,1824,352,1125,160,399,9,265,0,353,34,8.47771701023699,0.0250127275273033,0.00468064983110825,61.2260371959943,60454.6,178.6409,29.0996,470767.0,1607,1556,2424,412,2600,511,896,36,558,2,729,34,9.90302044004687,0.0263098358528515,0.00443096596768648,61.5809017334058,152130.2,405.5135,64.4483999999999,1019594.99,16969,4,14,14,0,0,0,19,0,0,0,4,0,4.37333333333333,0.0306412903225806,0.00320064516129032,69.2610650887574,721.6,4.7494,0.4961,11705.12,123,38,39,0,1,0,36,0,2,0,4,0,3.72675585284281,0.0316234260614934,0.00263519061583578,61.4545908460472,2228.6,21.5988,1.7972,44308.76
CB085,B,M,714,2,3.41,3,0.272766132947586,0.1501,0.0001549,4.0,4.057386,22.97165,0.48327818823346674,22.4809,23.807,0.24234400000000003,0.006974587522650437,0.23384,0.25494,8.149359999999998,0.30316916143375194,7.651,8.5209,0.0002513886,0.0005487281832523074,1.0002e-05,0.0017673,0.00218135,4.001955771869552e-05,0.002123,0.0022347,458.43170513672726,0.2651678027580589,0.007295030584688652,0.2556292623546983,0.2801741548675981,248,196,302,62,325,21,204,0,123,0,29,0,6.78475626178292,0.029664833997344,0.00381842033342443,54.4374711464478,25191.8,111.6881,13.9716,212251.7,241,74,36,0,30,0,38,0,3,73,6,6.43541666666667,0.0267523956723338,0.00354481751824818,71.1384743411928,3089.0,17.3088,2.4282,51290.84,910,870,1826,352,1224,161,395,9,264,0,312,28,9.02208666386201,0.0251187979361316,0.00464167337087691,60.9303381454025,64336.5,180.1269,28.848,468493.37,1523,1563,2429,412,2712,511,911,36,555,2,710,34,10.0626296913027,0.0264028637472711,0.00439749116127277,61.5216890881913,157117.9,411.1982,64.6782999999999,1028950.25,17137,2,14,15,0,1,0,31,0,2,0,0,0,5.60958083832335,0.036498064516129,0.00271753246753247,62.6308875739645,936.8,5.6572,0.4185,10584.62,8,44,45,0,14,0,73,0,3,0,4,0,5.48499298737728,0.0331740029542097,0.00257707100591716,63.9101803051318,3910.8,22.4588,1.7421,46079.24
F25CD,B,M,690,2,3.46,3,0.474557627133819,0.1534,0.0001583,4.0,0.551234,26.672980000000003,1.260329741509472,25.3877,28.8797,0.24210300000000004,0.02828836669021385,0.21834,0.28977,4.16712,0.3658296592070626,3.6287,4.7301,0.014532299999999998,0.006359238646602629,0.0048843,0.022945,0.0036248799999999996,0.0005023067053327303,0.0028472,0.0044148,275.87120125355875,0.06974824111266134,0.011020693686292306,0.05918825610807407,0.0904289261876579,294,202,304,62,288,17,207,0,124,0,36,0,6.64303245159531,0.0297872838520883,0.00381987968280011,54.6448294434471,24360.0,111.9704,13.9693,213060.19,211,94,52,15,36,0,37,0,3,76,10,6.62352941176471,0.0267558213716108,0.00351270553064275,71.7903824362606,3378.0,16.7759,2.35,50684.01,893,845,1809,338,1199,161,393,9,263,0,302,24,8.87290151091214,0.0251343246247915,0.00462573812580231,60.8289121121641,63423.5,180.8666,28.8276,468565.11,1468,1519,2388,412,2686,512,846,36,551,2,699,34,10.1952362022129,0.0261875282542215,0.004444958724335,61.3913505480215,153876.7,393.9128,62.9983999999999,991408.919999999,16561,1,7,7,0,0,0,11,0,0,0,0,0,1.96547619047619,0.0349172839506173,0.0014641975308642,61.6030769230769,330.2,5.6566,0.2372,10410.92,119,37,37,0,1,0,38,0,2,0,0,0,3.65481727574751,0.0323739766081871,0.00264049707602339,57.5966990291262,2200.2,22.1438,1.8061,41527.22
EE537,B,M,700,2,3.47,3,0.427143878371973,0.1541,0.000159,4.0,0.7286,28.39195,0.833115838617629,26.4786,29.0346,0.252482,0.016392335471866786,0.23507,0.27859,8.06701,0.9503496110496509,6.5329,9.2001,0.0009403435999999999,0.0020494670552693123,1e-05,0.0060261,0.00255573,0.0001795676972311247,0.0022162,0.0027449,391.277638874216,0.2856613524689199,0.012074747311104089,0.2751081981935831,0.3075541354187955,461,202,304,62,295,17,210,0,120,0,36,0,7.03085714285714,0.0302164671455174,0.00371730926989336,55.3628981790203,24608.0,113.5837,13.5942,215859.94,176,221,179,147,32,1,34,0,3,78,10,3.7005504587156,0.0260032,0.00389428044280443,73.9074041811847,2016.8,13.0016,2.1107,42422.85,772,718,1682,205,1161,160,403,9,265,0,314,24,8.72897234832852,0.0252085893759388,0.00459512501965718,60.9207120980092,63450.9,184.6025,29.2204,477374.7,1307,1542,2411,412,2647,512,884,36,552,2,703,34,9.93336130114883,0.0262990890621928,0.00442826268241834,61.4517975471352,153907.5,401.2978,63.7226999999999,1007133.51,16801,7,20,20,0,13,0,16,0,0,0,0,0,9.18148148148148,0.032206711409396,0.00269261744966443,64.8313609467456,1487.4,4.7988,0.4012,10956.5,40,44,45,0,13,0,52,0,1,0,4,0,4.43436123348018,0.0322277695716396,0.00254881656804734,63.0373925104022,3019.8,21.8182,1.723,45449.96
9EE27,B,M,673,2,3.35,3,0.444568294141452,0.1462,0.0001508,4.0,4.187666,26.57602,1.195041633677347,24.7092,28.3249,0.258428,0.012960860568136147,0.23892,0.27331,6.95346,0.6389179989117019,6.1556,7.8501,0.00010767310000000003,0.00015641232279065058,1.0001e-05,0.00050496,0.00294044,0.00010252877319725097,0.0028186,0.003098,340.0851573233938,0.33417199770590444,0.021687490939408142,0.31437695314156355,0.3670609875289781,566,356,416,172,260,12,244,0,79,0,112,10,6.95463917525773,0.0308858529819695,0.00348344146685472,59.7325600422275,23611.0,111.3435,12.3488,226326.67,115,146,224,111,63,3,101,0,3,104,0,9.03960396039604,0.0286394782608696,0.00437907444668008,75.677,5478.0,16.4677,2.1764,46162.97,712,688,1529,131,1209,157,367,12,269,0,267,24,8.84554509482876,0.0254145654834761,0.00453353808353809,60.7061036662452,64829.0,186.8733,29.5224,480185.279999999,1169,1360,2271,302,2671,511,850,36,549,2,627,24,10.2705819540844,0.0263098019333469,0.00445095087163233,61.0273339221499,153894.4,389.2009,61.7881,967344.269999999,16153,7,20,20,0,13,0,16,0,0,0,0,0,9.18148148148148,0.032206711409396,0.00269261744966443,64.8313609467456,1487.4,4.7988,0.4012,10956.5,40,44,45,0,13,0,52,0,1,0,4,0,5.0417033773862,0.0322277695716396,0.00254881656804734,63.0373925104022,3433.4,21.8182,1.723,45449.96
F15F1,B,M,641,2,2.98,3,0.194353208566702,0.1226,0.0001265,3.5,4.216585,24.040629999999997,2.5825041719015456,19.284,27.1468,0.223574,0.01869963291380639,0.1948,0.25405,13.63175,1.2913820514386045,11.8561,16.1,0.011093970000000002,0.005533470683245131,0.0016953,0.018294,0.0033575700000000007,0.0008181441805153363,0.0023325,0.0052389,297.8344457449881,0.10699003470166371,0.0386132170240714,0.06200764071691567,0.15832461611693627,603,391,451,208,212,13,248,0,74,0,114,10,6.76497915425849,0.0312488795518207,0.00343168091168091,60.4034718891554,22716.8,111.5585,12.0452,226694.23,77,110,188,74,61,2,107,0,3,123,0,8.86335403726708,0.0284132569558102,0.0043906191369606,75.9532148377125,5708.0,17.3605,2.3402,49141.73,718,690,1532,131,1074,151,363,12,270,0,268,24,7.9473849515226,0.0254746020949531,0.00452728529728069,60.7343463969658,58198.7,187.2638,29.4681,480408.679999999,1123,1278,2189,265,2508,504,794,36,548,2,621,24,10.0531832842519,0.0260266676118239,0.00454330857835708,60.8737294973544,143378.5,367.1582,59.9535,920410.789999999,15385,118,7,8,0,1,0,0,0,1,0,0,0,3.03529411764706,0.028820987654321,0.00299689440993789,56.2776331360947,154.8,4.669,0.4825,9510.92,123,36,36,0,1,0,31,0,6,0,0,0,3.59665551839465,0.0325388321167883,0.00291664233576642,54.2880443828017,2150.8,22.2891,1.9979,39141.68
AB1B6,B,M,663,2,3.53,4,0.717924130200356,0.1581,0.0001632,4.0,2.097083,24.91819,1.1076795279120923,23.0514,26.838,0.22990300000000002,0.0217940252006013,0.20693,0.27554,5.8421199999999995,0.5543535410227345,4.4764,6.4992,0.00584397,0.0034417136749170627,0.0010563,0.013136,0.00318328,0.00017634674051109908,0.0027901,0.0034316,314.1413887562514,0.06907036996885786,0.005558823369702343,0.05742953501501723,0.0781126020803516,603,391,451,208,214,13,248,0,74,0,114,10,6.78618225134008,0.0312488795518207,0.00343168091168091,60.4034718891554,22788.0,111.5585,12.0452,226694.23,77,110,188,74,61,2,107,0,3,123,0,8.86335403726708,0.0284132569558102,0.0043906191369606,75.9532148377125,5708.0,17.3605,2.3402,49141.73,718,690,1532,131,1218,156,363,12,270,0,268,24,8.78082752970094,0.0254746020949531,0.00452728529728069,60.7343463969658,64302.0,187.2638,29.4681,480408.679999999,1128,1308,2219,265,2652,509,830,36,549,2,625,24,10.2450185999324,0.0262380349195481,0.00447035197896889,60.9580208333333,151472.6,383.2065,61.217,953871.109999999,15913,4,14,14,0,0,0,19,0,0,0,4,0,4.37333333333333,0.0306412903225806,0.00320064516129032,69.2610650887574,721.6,4.7494,0.4961,11705.12,123,38,39,0,1,0,36,0,2,0,4,0,3.72675585284281,0.0316234260614934,0.00263519061583578,61.4545908460472,2228.6,21.5988,1.7972,44308.76
918C1,B,M,676,2,3.15,3,0.1889428867692,0.1332,0.0001375,4.0,1.499699,26.35186,0.38293210944558403,25.5807,26.8089,0.23601299999999997,0.007295951769455595,0.22471,0.24733,7.147009999999999,0.7946574921869729,5.8327,7.897,4.3914200000000014e-05,5.9168311047196355e-05,1e-05,0.00016593,0.0027264900000000003,0.00011174855156903719,0.0026283,0.0029763,366.7719302106371,0.407502530836791,0.015723062743299633,0.389492446998076,0.4383563725047793,599,392,451,208,196,6,251,0,72,0,116,10,6.61957168352171,0.031293611655926,0.00342008547008547,60.575654143352,22255.0,111.6869,12.0045,227340.43,87,109,188,74,56,2,111,0,3,128,0,8.29842271293375,0.0284563725490196,0.0044906191369606,76.2499536321484,5261.2,17.4153,2.3935,49333.72,709,690,1532,131,1164,144,360,12,270,0,261,24,8.49094380796508,0.0254677322813223,0.00452014134275619,60.7062351453855,62255.6,187.2133,29.4216,480186.319999999,1131,1328,2240,265,2599,493,869,36,551,2,623,24,10.0097257188287,0.0263891924548567,0.00442886664283161,60.9907462406014,151086.8,393.119800000001,61.9377,973412.309999999,16225,0,9,9,0,1,0,18,0,2,0,0,0,4.42603550295858,0.03318125,0.00248375,62.5041420118343,748.0,5.309,0.3974,10563.2,7,45,45,0,14,0,78,0,3,0,4,0,5.52801120448179,0.0332859467455621,0.00264837278106509,63.9968099861304,3947.0,22.5013,1.7903,46141.7
